Channel Type,Inbox,Channel Name / Address,Active,Authorized,Channel Instance ID,Inbox ID
SMS with Aircall,Help Desk,River Bridge,True,True,3107628108,547281398
SMS with Aircall,Help Desk,River Town Storage,True,True,4022344665,547281398
SMS with Aircall,Help Desk,Ruth's Number,True,True,2194433761,547281398
SMS with Aircall,Help Desk,Safe Storage,True,True,2199147146,547281398
SMS with Aircall,Help Desk,Sams Storage,True,True,1663208582,547281398
SMS with Aircall,Help Desk,Sams Storage - Forward Only,True,True,1661729236,547281398
SMS with Aircall,Help Desk,Save & Store,True,True,2115765595,547281398
SMS with Aircall,Help Desk,Seagoville Storage,True,True,1583337098,547281398
SMS with Aircall,Help Desk,Seagoville Storage,True,True,1663184288,547281398
SMS with Aircall,Help Desk,SecretSpot Storage,True,True,2349087168,547281398
SMS with Aircall,Help Desk,Secura Self Storage,True,True,2270075373,547281398
SMS with Aircall,Help Desk,Secure Self Storage,True,True,2568777193,547281398
SMS with Aircall,Help Desk,Secure Vault Storage,True,True,3035077421,547281398
SMS with Aircall,Help Desk,Securely Storage,True,True,3336834928,547281398
SMS with Aircall,Help Desk,Self Storage On The Levee,True,True,1819541907,547281398
SMS with Aircall,Help Desk,Sherpa,True,True,2867624957,547281398
SMS with Aircall,Help Desk,Sherpa Storage,True,True,2712096323,547281398
SMS with Aircall,Help Desk,Shine Star Self Storage,True,True,1583303006,547281398
SMS with Aircall,Help Desk,Shockoe Bottom Storage,True,True,1663200381,547281398
SMS with Aircall,Help Desk,Shortfield Landings Storage,True,True,2345465345,547281398
SMS with Aircall,Help Desk,Shreveport Secure Storage,True,True,1814855129,547281398
SMS with Aircall,Help Desk,Simple Storage (Bouctouche),True,True,1889381546,547281398
SMS with Aircall,Help Desk,Simple Storage - Moncton,True,True,1889382322,547281398
SMS with Aircall,Help Desk,South Watkinsville Storage,True,True,1584044879,547281398
SMS with Aircall,Help Desk,Southern Home Storage,True,True,1583924940,547281398
SMS with Aircall,Help Desk,Southern Home Storage,True,True,1663185059,547281398
SMS with Aircall,Help Desk,Space Self Storage - North Austin,True,True,3480400584,547281398
SMS with Aircall,Help Desk,Space Self Storage - South Austin,True,True,3480401382,547281398
SMS with Aircall,Help Desk,Space Station - Salisbury,True,True,2345466769,547281398
SMS with Aircall,Help Desk,Space Station Salisbury,True,True,2040164821,547281398
SMS with Aircall,Help Desk,Space Station Storage,True,True,1583923168,547281398
SMS with Aircall,Help Desk,Stacey's Phone,True,True,1666835847,547281398
SMS with Aircall,Help Desk,Staxx Self Storage,True,True,1583280497,547281398
SMS with Aircall,Help Desk,StorMor   Santa Ana,True,True,1660893341,547281398
SMS with Aircall,Help Desk,Storage 4 U - Greer,True,True,2422132596,547281398
SMS with Aircall,Help Desk,Storage 4 U - Lyman,True,True,2422132098,547281398
SMS with Aircall,Help Desk,Storage Juan,True,True,1969794095,547281398
SMS with Aircall,Help Desk,Storage Near Me,True,True,1660921422,547281398
SMS with Aircall,Help Desk,Storage of America - 62nd Street,True,True,1814840470,547281398
SMS with Aircall,Help Desk,Storage of America - Akron Main,True,True,1814824123,547281398
SMS with Aircall,Help Desk,Storage of America - Broadway,True,True,1814849415,547281398
SMS with Aircall,Help Desk,Storage of America - Busha Highway,True,True,1814845409,547281398
SMS with Aircall,Help Desk,Storage of America - Center,True,True,1814830937,547281398
SMS with Aircall,Help Desk,Storage of America - Chestnut,True,True,1814844105,547281398
SMS with Aircall,Help Desk,Storage of America - Dort Highway,True,True,1814850205,547281398
SMS with Aircall,Help Desk,Storage of America - East Washington,True,True,1814842404,547281398
SMS with Aircall,Help Desk,Storage of America - Goodman,True,True,1814832080,547281398
SMS with Aircall,Help Desk,Storage of America - Gratiot,True,True,1814848199,547281398
SMS with Aircall,Help Desk,Storage of America - Gustine,True,True,1814837327,547281398
SMS with Aircall,Help Desk,Storage of America - Infirmary,True,True,1814833905,547281398
SMS with Aircall,Help Desk,Storage of America - Kitridge,True,True,1814846311,547281398
SMS with Aircall,Help Desk,Storage of America - Lake,True,True,1814834555,547281398
SMS with Aircall,Help Desk,Storage of America - Main Line,True,True,1814828036,547281398
SMS with Aircall,Help Desk,Storage of America - Moline,True,True,1814825632,547281398
SMS with Aircall,Help Desk,Storage of America - Novi Office Warehouse,True,True,1814838251,547281398
SMS with Aircall,Help Desk,Storage of America - Oak Harbor,True,True,1814843742,547281398
SMS with Aircall,Help Desk,Storage of America - Pendleton Pike,True,True,1814841302,547281398
SMS with Aircall,Help Desk,Storage of America - Range Road,True,True,1814848844,547281398
SMS with Aircall,Help Desk,Storage of America - Rock Island,True,True,1814826838,547281398
SMS with Aircall,Help Desk,Storage of America - Salibury,True,True,1814836134,547281398
SMS with Aircall,Help Desk,Storage of America - Sanilac,True,True,1814836622,547281398
SMS with Aircall,Help Desk,Storage of America - Shiloh Springs,True,True,1814847343,547281398
SMS with Aircall,Help Desk,Storage of America - South Boulevard,True,True,1814851417,547281398
SMS with Aircall,Help Desk,Storage of America - Townline,True,True,1814839775,547281398
SMS with Aircall,Help Desk,Storage of America - West Washington,True,True,1814843015,547281398
SMS with Aircall,Help Desk,StorageHub Green Bay,True,True,1583306082,547281398
SMS with Aircall,Help Desk,StorageHub Green Bay,True,True,1663180797,547281398
SMS with Aircall,Help Desk,Store Near Me   Byer  3,True,True,1662837568,547281398
SMS with Aircall,Help Desk,Store Near Me   Challenger 3,True,True,1661746297,547281398
SMS with Aircall,Help Desk,Store Near Me   RT7,True,True,1662835029,547281398
SMS with Aircall,Help Desk,Store Near Me Oswego,True,True,1660906866,547281398
SMS with Aircall,Help Desk,Store with Ease,True,True,1660930944,547281398
SMS with Aircall,Help Desk,Suncoast Self Storage,True,True,1662841721,547281398
SMS with Aircall,Help Desk,Sunny Storage,True,True,4090637819,547281398
SMS with Aircall,Help Desk,TMS Storage,True,True,1660127692,547281398
SMS with Aircall,Help Desk,Test Facility,True,True,1583273446,547281398
SMS with Aircall,Help Desk,Texas Lake Storage - North,True,True,3486089442,547281398
SMS with Aircall,Help Desk,Texas Lake Storage - South,True,True,3486090242,547281398
SMS with Aircall,Help Desk,The Ridge Self Storage Facility,True,True,1661739899,547281398
SMS with Aircall,Help Desk,The Storage Co,True,True,2495410274,547281398
SMS with Aircall,Help Desk,The Storage Co,True,True,2642516799,547281398
SMS with Aircall,Help Desk,The Storage Place on Moody,True,True,2199285012,547281398
SMS with Aircall,Help Desk,The Storage Room - Ported,True,True,2040300890,547281398
SMS with Aircall,Help Desk,The Storage Spot,True,True,2344554358,547281398
SMS with Aircall,Help Desk,The Unit Storage,True,True,1969029584,547281398
SMS with Aircall,Help Desk,Tight Lock Storage,True,True,1583338694,547281398
SMS with Aircall,Help Desk,Town & Country Self Storage,True,True,2719490369,547281398
SMS with Aircall,Help Desk,ToyBox Storage- Ported,True,True,2191373283,547281398
SMS with Aircall,Help Desk,Tozer Storage - Ported,True,True,2265352277,547281398
SMS with Aircall,Help Desk,Tri Tower Storage - Ported,True,True,2270179139,547281398
SMS with Aircall,Help Desk,Triple J Self Storage,True,True,1667994610,547281398
SMS with Aircall,Help Desk,Triple J Self Storage - Ported,True,True,1811719051,547281398
SMS with Aircall,Help Desk,Vault Self Storage,True,True,1583283346,547281398
SMS with Aircall,Help Desk,W 80th St UWS,True,True,1661741764,547281398
SMS with Aircall,Help Desk,White Pine Storage   S 29,True,True,1660924346,547281398
SMS with Aircall,Help Desk,White Pine Storage   West Division,True,True,1661708803,547281398
SMS with Aircall,Help Desk,XL Storage Co,True,True,2192625510,547281398
SMS with Aircall,Help Desk,Zip Storage,True,True,2718357615,547281398
